Timestamp,Asset_ID,Latitude,Longitude,Inventory_Level,Shipment_Status,Temperature,Humidity,Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Demand_Forecast,Logistics_Delay
2024-08-18 23:25:47,Truck_6,39.7998,58.7461,317,Delivered,18.5,66.0,Heavy,36,465,1,Mechanical Failure,68.0,180,1
2024-10-23 15:20:16,Truck_7,78.5954,-173.0016,122,In Transit,26.7,73.2,Clear,37,128,9,None,81.4,174,0
2024-07-02 16:40:43,Truck_4,-53.5264,13.0019,291,Delivered,24.2,67.0,Heavy,29,431,9,Traffic,90.1,172,1
2024-01-10 16:52:14,Truck_1,49.3049,-55.6493,199,Delivered,23.4,64.4,Heavy,59,476,10,Traffic,81.3,123,1
2024-10-25 16:02:14,Truck_8,72.9981,12.4029,488,Delivered,21.9,75.8,Detour,30,147,3,Mechanical Failure,81.6,252,0
2024-02-27 21:46:02,Truck_1,80.4177,-39.9632,445,Delayed,20.6,68.2,Clear,41,418,9,None,93.6,184,1
2024-08-06 04:29:22,Truck_2,-51.0247,1.8063,247,Delayed,19.3,62.9,Clear,55,466,2,Weather,78.0,183,1
2024-09-09 18:54:20,Truck_4,5.2922,172.6376,351,In Transit,29.7,52.1,Clear,41,330,8,Weather,94.5,108,0
2024-01-21 12:56:09,Truck_1,54.3099,-98.9410,311,Delayed,28.9,77.8,Heavy,43,415,1,Mechanical Failure,76.4,210,1
2024-10-23 21:11:00,Truck_5,-3.8161,-159.7257,495,Delivered,29.5,50.6,Detour,58,179,3,Mechanical Failure,72.3,245,0
2024-03-22 03:06:23,Truck_3,-69.8431,-171.5361,237,In Transit,23.6,62.7,Detour,35,323,9,Weather,66.8,267,0
2024-09-07 01:58:48,Truck_2,9.3528,120.0011,290,Delivered,28.7,72.6,Clear,45,151,8,Traffic,81.7,280,0
2024-02-13 05:24:13,Truck_2,-74.3396,-150.6339,111,Delayed,22.7,75.6,Clear,47,207,4,None,60.4,131,1
2024-01-30 15:36:36,Truck_2,-62.0623,133.8872,373,Delayed,27.6,65.8,Heavy,23,396,1,Traffic,79.3,126,1
2024-03-06 06:10:28,Truck_10,-53.1354,-164.4880,458,In Transit,25.5,52.1,Detour,32,183,6,Weather,93.5,154,0
2024-10-31 07:46:12,Truck_4,85.0389,-138.3248,354,In Transit,24.7,64.1,Detour,15,298,4,Mechanical Failure,71.9,162,0
2024-06-21 10:02:05,Truck_3,48.9598,-160.9134,165,Delayed,28.8,51.6,Heavy,49,410,8,Mechanical Failure,88.4,291,1
2024-07-25 17:59:38,Truck_8,44.3639,134.3967,471,Delayed,19.8,55.2,Clear,36,369,6,Mechanical Failure,94.7,183,1
2024-02-21 22:00:35,Truck_8,-33.1628,143.5570,410,Delivered,27.5,58.5,Detour,21,439,9,Mechanical Failure,72.4,182,0
2024-06-22 06:59:47,Truck_8,-61.1518,140.8152,407,In Transit,19.9,50.7,Heavy,55,421,1,Mechanical Failure,87.2,237,1
2024-02-09 21:00:56,Truck_10,-87.8115,97.0492,134,Delivered,19.5,75.3,Clear,45,424,6,Weather,80.9,175,0
2024-12-16 00:30:52,Truck_10,-48.3575,115.8351,394,Delayed,26.9,62.1,Detour,29,419,10,None,90.7,139,1
2024-03-22 23:53:31,Truck_10,-59.5674,11.3653,480,Delayed,23.9,57.9,Heavy,57,204,6,None,62.3,146,1
2024-07-26 08:02:20,Truck_7,-37.2055,79.4485,159,In Transit,25.6,76.6,Clear,25,213,5,Weather,82.2,144,0
2024-04-11 04:50:12,Truck_8,38.1095,164.7654,131,Delayed,19.1,73.3,Heavy,10,353,3,Weather,89.4,149,1
2024-05-31 15:07:16,Truck_1,-20.0991,20.1825,224,Delayed,20.2,58.9,Heavy,34,166,6,Mechanical Failure,84.6,105,1
2024-04-12 15:44:47,Truck_10,89.3898,-93.1034,120,Delivered,22.6,56.4,Clear,60,151,9,Weather,69.9,194,0
2024-03-14 18:05:27,Truck_4,85.8393,74.4208,321,Delayed,30.0,75.4,Heavy,14,391,1,None,67.3,138,1
2024-08-09 21:10:15,Truck_1,29.5637,-162.3390,238,Delivered,26.6,50.9,Heavy,59,160,1,Mechanical Failure,76.8,233,1
2024-09-18 10:59:43,Truck_1,13.5274,-108.9153,297,In Transit,18.1,77.3,Clear,22,376,10,None,80.2,168,0
2024-03-13 21:43:28,Truck_2,49.8896,46.7765,219,Delivered,22.3,56.9,Heavy,44,144,8,None,62.2,188,1
2024-08-17 04:39:18,Truck_3,61.9951,28.0639,204,In Transit,29.8,58.9,Heavy,10,484,3,Weather,93.0,238,1
2024-01-31 00:01:35,Truck_1,88.3545,123.8561,469,In Transit,21.5,52.2,Heavy,56,405,10,Weather,95.5,135,1
2024-02-27 17:30:37,Truck_9,-1.4258,112.8174,146,Delayed,24.2,72.4,Clear,22,321,9,Mechanical Failure,88.2,190,1
2024-09-22 00:34:04,Truck_3,-18.3801,-175.0496,215,Delivered,18.9,63.4,Heavy,57,382,4,Weather,71.2,274,1
2024-10-03 07:58:45,Truck_3,72.6206,46.1393,454,In Transit,22.8,73.3,Heavy,45,276,5,Weather,87.4,261,1
2024-08-14 19:26:01,Truck_4,-10.0844,-0.6042,145,Delivered,29.2,67.3,Clear,36,230,4,Traffic,85.3,269,0
2024-12-24 21:30:03,Truck_10,73.6225,125.9589,410,Delivered,18.8,78.0,Heavy,35,228,2,Mechanical Failure,92.1,111,1
2024-07-16 21:14:02,Truck_4,-67.5109,-162.0537,350,Delayed,21.8,60.4,Clear,15,238,3,Weather,81.1,300,1
2024-12-01 17:38:54,Truck_1,-4.4200,-44.1619,474,Delayed,29.5,51.1,Detour,34,136,8,None,67.8,268,1
2024-10-08 12:36:02,Truck_1,-31.9299,48.9536,357,Delivered,20.9,50.9,Detour,30,495,1,Weather,65.6,288,0
2024-05-27 19:21:26,Truck_1,-84.5861,-56.9044,171,In Transit,28.8,59.3,Clear,56,437,10,None,99.6,235,0
2024-03-21 22:22:44,Truck_3,-20.6577,-86.8013,137,Delivered,24.0,78.0,Heavy,29,425,7,Weather,69.4,270,1
2024-05-04 10:52:10,Truck_3,-56.5959,153.5316,147,Delivered,24.9,67.6,Heavy,57,157,4,Traffic,62.1,261,1
2024-05-11 12:13:27,Truck_5,20.6546,79.9499,194,In Transit,22.9,69.7,Clear,11,140,4,Weather,84.7,293,0
2024-12-28 20:25:19,Truck_5,-19.7553,54.2697,291,Delayed,24.1,70.8,Heavy,25,414,8,None,99.4,225,1
2024-04-06 01:48:36,Truck_3,68.0702,98.5995,176,Delivered,29.5,61.9,Clear,31,306,6,Weather,73.5,217,0
2024-08-12 10:11:42,Truck_4,25.9640,-133.3578,240,In Transit,27.4,72.9,Detour,29,272,8,Mechanical Failure,72.3,106,0
2024-02-08 10:12:13,Truck_1,-86.7010,-140.0339,412,Delayed,23.8,71.6,Heavy,54,301,6,Weather,76.8,183,1
2024-10-02 18:31:19,Truck_2,-35.9441,-133.4183,359,Delivered,22.6,72.9,Clear,60,142,4,Traffic,78.5,255,0
2024-11-25 18:46:06,Truck_8,62.9176,116.0170,491,In Transit,20.6,74.7,Detour,16,183,7,Weather,60.3,273,0
2024-03-28 14:33:39,Truck_3,69.7549,-126.8123,130,Delayed,29.9,65.0,Detour,50,385,10,Traffic,72.6,106,1
2024-12-14 12:42:18,Truck_8,-0.5355,120.9793,336,In Transit,22.1,75.2,Detour,33,443,5,Mechanical Failure,73.2,186,0
2024-03-13 18:47:10,Truck_9,57.9277,-106.3278,330,In Transit,29.5,68.5,Clear,14,358,1,Mechanical Failure,70.0,283,0
2024-02-28 00:53:35,Truck_6,-86.1770,112.1068,118,In Transit,25.1,59.5,Clear,36,200,1,None,80.6,239,0
2024-10-18 21:26:27,Truck_2,-9.2728,-173.0699,147,In Transit,21.6,52.0,Clear,24,187,7,Traffic,71.0,173,0
2024-01-11 03:09:35,Truck_3,-84.3224,76.1163,258,Delivered,23.3,71.8,Heavy,20,466,7,Traffic,80.6,277,1
2024-09-25 09:44:50,Truck_7,-27.8806,-32.4778,315,Delayed,21.7,54.9,Heavy,51,479,7,Traffic,83.7,293,1
2024-06-26 20:47:39,Truck_8,-48.8409,171.3320,233,Delayed,25.3,52.8,Detour,19,123,7,Weather,92.3,192,1
2024-02-24 07:23:53,Truck_4,28.6270,162.8857,282,Delivered,18.4,68.8,Heavy,16,281,4,Mechanical Failure,78.8,285,1
2024-02-04 20:41:18,Truck_2,-7.2601,52.5120,117,Delayed,28.0,73.9,Heavy,55,156,10,Weather,63.7,277,1
2024-02-28 18:13:16,Truck_1,-16.8576,-8.0033,242,In Transit,23.7,56.0,Detour,41,190,5,Traffic,61.8,265,0
2024-04-27 15:33:04,Truck_8,-42.1652,-40.9587,497,Delivered,24.1,77.5,Clear,39,319,10,Traffic,60.0,224,0
2024-10-27 00:36:59,Truck_10,4.2073,-152.1320,384,Delayed,25.6,78.8,Detour,52,161,10,Mechanical Failure,83.6,161,1
2024-01-08 09:23:32,Truck_9,7.8031,43.4739,258,Delivered,26.8,60.5,Clear,12,413,8,Weather,86.9,207,0
2024-04-01 18:35:37,Truck_4,-6.8792,165.0017,258,Delivered,29.4,66.1,Heavy,54,395,2,Mechanical Failure,71.4,256,1
2024-03-05 12:35:28,Truck_7,60.6073,74.3625,291,In Transit,26.9,52.3,Heavy,34,253,2,Traffic,94.9,228,1
2024-08-22 06:38:15,Truck_9,-87.2317,143.0006,135,Delayed,29.0,62.2,Heavy,24,155,3,Mechanical Failure,69.4,196,1
2024-01-20 14:38:55,Truck_10,38.8250,-51.8451,437,Delayed,23.3,61.6,Heavy,45,177,5,Mechanical Failure,93.3,106,1
2024-07-06 18:05:23,Truck_9,-53.5255,-1.9486,441,Delayed,23.1,57.1,Clear,55,490,10,Weather,65.1,289,1
2024-05-12 20:36:13,Truck_6,71.1182,-120.1134,268,Delayed,20.3,78.1,Detour,30,102,6,Weather,91.7,132,1
2024-11-20 15:27:33,Truck_2,-78.4902,-101.3255,142,Delayed,24.0,51.6,Clear,40,160,7,None,70.0,276,1
2024-08-14 18:56:46,Truck_9,35.0933,-170.9221,264,In Transit,25.3,55.2,Clear,51,213,10,Mechanical Failure,85.5,173,0
2024-10-02 10:12:30,Truck_3,67.0296,-18.7078,426,Delayed,25.3,56.8,Clear,15,241,5,Traffic,83.5,224,1
2024-04-04 17:32:05,Truck_8,-29.6573,-37.6029,214,Delayed,24.3,56.9,Clear,35,497,6,Weather,70.2,111,1
2024-01-08 21:16:45,Truck_5,-9.1109,76.7620,123,Delivered,19.3,63.4,Detour,35,303,3,None,64.9,240,0
2024-04-02 22:44:27,Truck_7,50.7076,-21.7653,295,In Transit,22.2,64.9,Heavy,19,385,9,Weather,77.1,235,1
2024-04-09 22:12:14,Truck_5,48.3520,-54.5600,378,In Transit,23.3,78.7,Clear,17,364,8,Mechanical Failure,96.1,230,0
2024-07-08 11:01:23,Truck_4,-39.7867,81.5636,209,Delayed,19.3,51.0,Detour,18,443,2,Mechanical Failure,91.5,213,1
2024-03-21 10:50:41,Truck_6,36.5436,71.7597,325,Delayed,28.8,55.0,Clear,56,316,4,Weather,77.8,300,1
2024-11-22 22:18:41,Truck_6,32.8663,-79.9920,362,Delayed,21.7,54.6,Heavy,22,441,3,None,74.6,194,1
2024-04-24 00:08:50,Truck_4,-0.1019,99.8069,451,Delivered,27.5,56.7,Clear,23,446,6,Traffic,62.1,203,0
2024-06-05 08:51:03,Truck_9,-56.8231,71.5841,201,In Transit,27.5,53.1,Clear,10,169,3,None,65.1,242,0
2024-03-01 10:10:16,Truck_3,-61.9668,113.8899,442,Delayed,23.6,58.1,Clear,47,165,1,Traffic,93.3,191,1
2024-07-06 21:09:27,Truck_1,-63.8035,61.4571,274,In Transit,19.3,70.3,Detour,26,404,7,Weather,81.0,141,0
2024-11-28 16:05:59,Truck_5,-31.7275,-28.5676,180,In Transit,24.9,68.9,Clear,14,189,3,Traffic,89.4,275,0
2024-03-23 21:22:31,Truck_1,69.9959,-10.5335,213,Delayed,22.8,65.0,Detour,51,361,6,None,74.5,274,1
2024-04-24 05:44:05,Truck_10,-63.1722,145.3756,353,In Transit,22.0,66.8,Heavy,27,327,9,Traffic,71.2,146,1
2024-06-11 04:47:07,Truck_8,35.7913,6.3765,495,Delivered,20.6,71.5,Heavy,32,166,2,Weather,62.5,282,1
2024-08-12 00:54:08,Truck_1,-58.8531,45.0498,162,Delayed,21.3,76.8,Detour,53,164,3,None,61.6,104,1
2024-05-31 03:05:32,Truck_3,49.4007,-106.1531,252,Delayed,28.0,66.5,Detour,44,298,6,Traffic,72.8,150,1
2024-04-05 10:26:33,Truck_2,8.4222,-69.7522,361,Delivered,19.5,78.6,Clear,21,358,9,Weather,93.0,235,0
2024-12-12 16:21:04,Truck_6,-6.5166,-143.3822,115,Delivered,29.3,65.1,Heavy,32,445,1,Weather,79.4,123,1
2024-02-11 08:18:06,Truck_3,-43.1797,-64.4769,172,Delivered,22.5,69.7,Heavy,55,216,9,Weather,72.1,106,1
2024-10-11 15:23:47,Truck_8,45.0470,69.7014,403,In Transit,28.2,76.1,Heavy,51,457,7,Traffic,73.9,229,1
2024-06-27 16:27:20,Truck_2,-15.8011,138.7785,426,In Transit,22.0,73.1,Clear,29,392,5,None,94.6,236,0
2024-09-10 19:47:25,Truck_7,-30.8564,26.7562,368,Delayed,26.6,74.9,Detour,28,341,6,None,97.1,217,1
2024-07-02 13:06:51,Truck_9,16.0296,-36.3349,173,Delayed,24.9,58.1,Clear,34,287,9,Mechanical Failure,96.8,131,1
2024-08-31 20:18:57,Truck_9,81.3962,-79.6193,371,In Transit,22.9,67.2,Heavy,35,121,8,Weather,90.9,213,1
2024-07-13 00:23:59,Truck_4,77.5436,-156.2479,199,Delayed,28.5,68.8,Heavy,18,201,2,Mechanical Failure,71.2,181,1
2024-07-09 10:12:42,Truck_4,51.8047,66.0193,319,In Transit,22.3,50.8,Clear,52,188,8,Traffic,66.4,153,0
2024-05-06 23:58:14,Truck_4,37.5523,145.1973,437,In Transit,29.1,76.5,Clear,46,122,10,None,73.6,111,0
2024-01-07 15:00:38,Truck_9,30.5875,132.7309,203,Delayed,19.2,63.6,Heavy,31,123,9,Mechanical Failure,84.1,270,1
2024-03-08 18:02:46,Truck_8,-86.9276,120.7534,466,In Transit,26.3,70.4,Heavy,53,291,8,Weather,62.1,287,1
2024-03-04 09:26:19,Truck_8,-44.6569,129.8625,418,In Transit,22.9,62.0,Detour,26,405,1,None,62.3,124,0
2024-10-12 07:07:08,Truck_7,53.8186,-158.4252,124,Delayed,26.7,50.1,Clear,10,460,5,Mechanical Failure,69.4,130,1
2024-08-07 05:17:08,Truck_1,26.0226,103.2098,322,Delayed,25.0,57.7,Clear,15,190,4,Traffic,86.8,159,1
2024-03-27 21:00:44,Truck_8,14.1508,-54.4659,351,Delivered,25.1,74.2,Heavy,54,223,9,Traffic,62.2,267,1
2024-10-03 07:39:13,Truck_4,22.8356,-12.8730,350,In Transit,27.0,66.7,Detour,56,207,2,Mechanical Failure,64.0,248,0
2024-06-24 01:25:10,Truck_7,79.2334,166.4549,179,Delivered,20.6,53.6,Heavy,36,480,7,Mechanical Failure,72.1,246,1
2024-01-30 08:32:53,Truck_6,-9.0289,-69.4256,338,Delivered,27.3,70.1,Heavy,29,129,1,None,82.4,281,1
2024-01-15 07:48:38,Truck_10,71.2228,-86.3993,334,Delivered,28.9,62.8,Clear,15,106,5,Weather,97.2,127,0
2024-12-30 08:15:46,Truck_10,-29.6864,-88.6901,411,In Transit,19.0,55.4,Clear,14,409,7,None,94.5,192,0
2024-08-01 21:42:48,Truck_7,-19.5759,-39.5531,481,Delayed,22.8,74.7,Detour,42,157,1,Weather,65.2,259,1
2024-05-17 19:53:30,Truck_2,81.1000,113.2247,224,Delayed,26.4,75.4,Detour,23,234,4,Mechanical Failure,86.6,131,1
2024-02-04 05:26:36,Truck_8,32.7849,30.9550,377,Delayed,19.5,51.0,Detour,11,226,8,Weather,64.1,266,1
2024-07-18 13:12:46,Truck_7,49.0480,4.8896,283,Delayed,19.6,75.5,Heavy,49,496,6,Weather,78.9,130,1
2024-01-01 17:34:48,Truck_10,-13.9612,89.5342,174,Delayed,20.2,74.2,Detour,49,403,5,None,83.5,227,1
2024-09-08 14:29:17,Truck_4,64.4113,-121.7647,440,Delivered,20.4,62.4,Clear,35,199,10,None,80.3,269,0
2024-02-26 03:25:37,Truck_2,-77.7986,-155.4098,497,Delayed,21.8,71.3,Heavy,22,424,2,Weather,79.8,168,1
2024-04-16 04:37:24,Truck_7,16.2591,175.1485,337,Delivered,21.1,64.4,Detour,49,226,2,Traffic,89.6,298,0
2024-12-11 17:39:51,Truck_10,30.6749,78.4743,315,Delivered,21.4,62.6,Heavy,27,482,9,Traffic,77.2,153,1
2024-09-16 12:46:13,Truck_7,-18.0675,76.7802,219,Delivered,18.1,64.6,Clear,24,179,8,Weather,83.3,202,0
2024-01-23 18:52:56,Truck_8,-89.7784,-163.7965,247,Delayed,28.3,76.2,Clear,53,190,10,Mechanical Failure,93.6,111,1
2024-03-28 07:21:29,Truck_9,-30.5476,63.5282,148,Delayed,19.0,50.3,Detour,50,481,2,Mechanical Failure,87.3,243,1
2024-04-28 03:36:13,Truck_6,-16.8317,-114.4787,205,In Transit,23.4,61.4,Clear,31,279,2,Traffic,79.1,118,0
2024-04-12 19:45:26,Truck_2,42.6126,-69.5408,243,In Transit,28.9,57.8,Clear,33,277,10,Traffic,84.4,151,0
2024-12-30 02:31:31,Truck_8,44.5289,31.1002,226,Delayed,21.0,69.4,Detour,27,406,5,None,99.9,285,1
2024-07-31 17:11:19,Truck_2,84.7161,77.1114,350,Delivered,23.7,59.8,Detour,42,188,10,None,98.6,248,0
2024-01-04 19:58:15,Truck_4,-64.0954,-155.4074,272,Delayed,23.4,57.2,Clear,51,419,6,Mechanical Failure,63.1,159,1
2024-02-05 00:48:18,Truck_2,20.3388,-109.3313,378,In Transit,21.0,60.8,Heavy,30,318,3,Weather,84.8,181,1
2024-09-27 17:22:08,Truck_10,-14.5017,-20.1486,127,Delayed,23.7,51.2,Heavy,38,463,1,Traffic,78.9,272,1
2024-10-07 14:26:04,Truck_4,-35.3643,134.8909,275,In Transit,23.0,55.7,Clear,39,264,1,Mechanical Failure,64.4,281,0
2024-01-09 23:18:24,Truck_7,1.3295,83.6357,483,Delayed,28.6,72.4,Clear,51,243,1,Traffic,73.7,167,1
2024-01-01 18:29:17,Truck_3,88.7652,-178.2706,179,Delayed,25.5,70.9,Detour,12,427,9,None,60.3,157,1
2024-12-18 08:24:56,Truck_3,54.4930,24.5979,325,Delivered,26.4,53.7,Detour,49,495,3,Weather,79.5,145,0
2024-01-16 09:47:08,Truck_10,49.7431,156.3216,256,Delivered,22.3,66.3,Heavy,10,462,1,Weather,95.5,276,1
2024-09-12 03:14:24,Truck_4,-86.9357,-84.9718,405,In Transit,20.5,55.6,Heavy,25,442,4,Traffic,70.5,269,1
2024-11-16 01:47:31,Truck_5,-59.6078,157.0200,428,Delayed,23.5,67.3,Heavy,33,152,8,None,71.3,300,1
2024-05-22 04:50:14,Truck_1,-10.9298,-89.0306,247,Delayed,18.3,56.7,Heavy,60,194,6,None,66.8,192,1
2024-06-03 20:17:37,Truck_8,-54.3571,-133.1938,276,Delivered,19.6,53.4,Heavy,38,408,2,Traffic,89.2,118,1
2024-03-17 00:18:41,Truck_8,-82.1754,-169.4219,410,Delivered,25.0,72.9,Clear,21,306,2,Traffic,71.2,132,0
2024-07-21 09:43:53,Truck_1,-11.3631,83.0819,449,Delivered,28.8,76.2,Clear,31,234,8,Traffic,91.7,129,0
2024-04-05 06:44:52,Truck_6,-48.3838,-163.1177,403,Delivered,19.4,70.3,Clear,43,238,5,Mechanical Failure,79.7,202,0
2024-01-16 17:28:55,Truck_7,7.0557,-122.6525,380,Delayed,27.1,71.5,Clear,23,373,3,Mechanical Failure,97.1,286,1
2024-12-18 01:23:54,Truck_5,-1.0776,51.9075,417,In Transit,27.0,62.8,Heavy,33,373,1,Weather,74.1,122,1
2024-12-18 14:40:09,Truck_1,-81.5733,-17.3787,169,Delayed,28.4,74.4,Heavy,53,342,6,Traffic,98.1,179,1
2024-03-04 09:04:38,Truck_7,75.2109,170.3371,382,Delayed,22.2,63.2,Clear,12,467,6,None,80.6,210,1
2024-11-08 02:08:22,Truck_6,-21.4288,-164.2915,404,Delayed,18.8,69.3,Detour,59,307,10,Weather,67.7,223,1
2024-05-22 03:32:11,Truck_8,-49.1450,-120.0898,399,Delayed,20.1,74.2,Detour,54,317,8,Mechanical Failure,88.2,143,1
2024-07-16 02:28:08,Truck_1,-87.3835,60.4609,271,Delivered,24.6,73.0,Detour,53,382,3,None,94.1,166,0
2024-01-20 21:06:05,Truck_1,69.6413,1.4327,332,Delayed,18.8,74.7,Heavy,16,279,2,None,61.8,289,1
2024-04-16 03:03:08,Truck_5,19.9466,-104.4665,445,Delivered,25.7,50.8,Heavy,28,414,2,Weather,75.5,140,1
2024-02-07 04:52:21,Truck_6,19.5573,171.8697,426,In Transit,23.6,58.0,Heavy,47,263,1,Traffic,92.9,136,1
2024-01-16 04:10:14,Truck_6,-46.9621,87.6972,419,In Transit,27.0,56.7,Detour,25,378,2,None,74.3,212,0
2024-01-12 02:20:39,Truck_4,-34.4433,-4.0669,128,Delayed,29.0,71.0,Detour,12,404,8,Traffic,81.3,272,1
2024-10-16 20:45:23,Truck_9,-7.8199,-78.2150,200,In Transit,19.2,67.7,Heavy,11,349,6,None,73.6,299,1
2024-08-01 09:16:16,Truck_8,11.6611,44.7505,434,Delivered,29.4,76.3,Heavy,30,166,1,None,94.6,220,1
2024-01-13 21:07:39,Truck_1,-12.4175,135.9866,339,Delayed,26.4,73.8,Clear,58,488,3,None,89.3,299,1
2024-03-27 04:33:58,Truck_10,-79.3451,-52.5151,224,Delivered,19.0,79.9,Heavy,17,139,4,Weather,96.1,279,1
2024-03-15 14:48:46,Truck_10,24.4216,-7.0649,387,Delayed,18.4,79.5,Clear,17,456,2,Weather,65.9,155,1
2024-04-25 10:07:09,Truck_8,71.7196,-107.3427,146,Delayed,26.0,57.2,Clear,47,188,4,Mechanical Failure,76.0,131,1
2024-08-20 01:28:08,Truck_4,-69.6585,23.6323,177,In Transit,18.6,74.5,Heavy,16,429,1,Traffic,72.4,132,1
2024-07-02 13:50:19,Truck_1,67.3650,71.5047,316,Delayed,26.4,60.0,Detour,36,274,1,Weather,68.2,218,1
2024-07-06 13:05:43,Truck_9,-31.9611,-75.8092,458,In Transit,25.0,79.6,Heavy,56,303,1,None,73.8,206,1
2024-06-16 11:37:07,Truck_4,-82.4812,139.0580,481,Delivered,24.0,72.5,Detour,34,152,4,Mechanical Failure,79.8,299,0
2024-06-12 09:44:35,Truck_5,25.3254,132.6264,231,Delivered,19.4,66.6,Heavy,32,289,8,Mechanical Failure,77.6,240,1
2024-07-20 20:03:39,Truck_5,40.7401,110.4737,129,Delivered,19.2,77.9,Detour,11,448,4,None,68.9,132,0
2024-10-16 14:41:08,Truck_1,-53.7790,30.8863,398,Delivered,29.1,75.3,Detour,58,172,1,Traffic,99.3,194,0
2024-09-02 03:17:19,Truck_5,-39.3791,-53.1316,149,Delayed,19.8,51.3,Heavy,24,386,6,Mechanical Failure,87.2,208,1
2024-07-20 16:26:17,Truck_5,46.2788,41.3453,338,In Transit,20.6,65.0,Detour,56,421,2,Mechanical Failure,86.9,142,0
2024-08-19 00:05:12,Truck_7,-65.9199,-160.2292,252,In Transit,27.1,59.8,Detour,53,457,8,Traffic,95.4,273,0
2024-03-04 10:19:51,Truck_5,-32.2707,98.1472,330,Delivered,26.5,59.2,Clear,51,274,3,Traffic,69.1,139,0
2024-10-01 07:42:57,Truck_5,73.3920,-62.3138,464,Delayed,28.2,61.4,Heavy,20,177,3,Weather,60.3,279,1
2024-02-02 12:51:41,Truck_8,77.7678,-165.1979,141,Delayed,27.7,55.0,Clear,12,432,10,Mechanical Failure,87.5,278,1
2024-10-31 06:24:27,Truck_5,-2.8228,75.2804,463,In Transit,19.5,64.4,Detour,32,244,1,Traffic,69.8,294,0
2024-12-01 04:41:08,Truck_8,-74.2780,137.4560,223,In Transit,25.2,54.1,Detour,45,121,1,Mechanical Failure,85.9,153,0
2024-03-15 02:17:56,Truck_10,-21.5797,129.7599,301,In Transit,18.5,75.3,Clear,39,140,6,Weather,78.5,208,0
2024-03-05 22:52:24,Truck_10,35.9521,5.7750,195,Delivered,26.9,79.8,Clear,57,190,2,Traffic,60.6,235,0
2024-10-26 23:46:59,Truck_7,-8.7267,-140.3988,310,Delivered,23.8,72.4,Clear,53,277,4,Mechanical Failure,91.3,122,0
2024-03-17 17:11:29,Truck_2,-56.1219,135.4235,100,In Transit,23.6,64.3,Detour,29,276,5,Mechanical Failure,89.1,198,0
2024-01-13 15:51:27,Truck_1,23.2259,110.6901,147,In Transit,18.7,68.5,Heavy,25,439,9,None,75.2,266,1
2024-05-30 23:00:59,Truck_9,-53.6993,79.0096,251,Delayed,22.8,62.9,Heavy,52,173,3,Mechanical Failure,72.9,268,1
2024-07-31 22:57:20,Truck_7,-3.8220,-40.3169,108,Delivered,26.6,61.7,Detour,47,122,7,Weather,64.6,116,0
2024-06-13 04:47:01,Truck_6,-48.0530,-175.0849,340,In Transit,27.9,69.1,Clear,32,162,2,Weather,90.9,300,0
2024-07-06 15:59:22,Truck_3,68.1320,-51.5071,167,Delayed,21.6,54.6,Clear,46,240,10,Weather,60.5,278,1
2024-02-28 12:30:38,Truck_3,-80.4289,177.5580,488,Delivered,24.9,79.2,Heavy,52,290,10,Traffic,82.5,248,1
2024-03-22 06:45:28,Truck_8,42.9526,146.6224,330,Delivered,24.4,79.5,Clear,19,110,7,None,66.3,109,0
2024-01-29 19:22:37,Truck_9,-40.5556,55.0777,177,Delivered,25.6,71.9,Detour,20,193,6,Mechanical Failure,95.5,182,0
2024-07-09 02:11:05,Truck_4,-12.7845,-147.2449,132,Delivered,22.9,66.5,Clear,35,209,6,Mechanical Failure,94.3,122,0
2024-06-20 13:30:09,Truck_6,-63.6304,164.1850,208,Delayed,22.5,65.9,Heavy,38,462,7,Weather,83.1,193,1
2024-06-01 00:41:56,Truck_6,21.8816,128.7922,348,Delayed,25.8,62.9,Detour,24,352,6,Weather,96.5,164,1
2024-03-23 20:27:30,Truck_4,-85.9619,103.5733,156,In Transit,19.4,75.2,Heavy,44,135,1,Weather,66.6,108,1
2024-04-18 04:50:13,Truck_5,-36.6154,-46.3008,468,Delivered,26.6,59.0,Heavy,16,144,4,Weather,86.8,276,1
2024-06-26 09:25:46,Truck_7,-85.0916,68.3039,142,Delayed,28.4,67.3,Detour,30,181,6,Weather,84.3,104,1
2024-02-04 01:08:26,Truck_10,-13.6168,-165.0825,349,In Transit,21.1,55.1,Heavy,13,453,10,Weather,65.1,111,1
2024-04-01 16:27:12,Truck_4,42.6032,146.1485,226,Delivered,23.9,61.2,Heavy,13,211,2,Mechanical Failure,67.5,232,1
2024-08-14 21:28:50,Truck_2,86.8195,-21.0786,481,In Transit,22.4,77.9,Detour,25,143,8,Traffic,71.4,124,0
2024-10-03 18:21:52,Truck_5,-82.6294,-72.3332,448,Delivered,20.1,65.7,Clear,20,180,7,Mechanical Failure,61.7,253,0
2024-03-25 12:22:10,Truck_5,41.9728,81.4274,441,Delayed,18.9,67.0,Detour,48,359,8,Mechanical Failure,76.0,300,1
2024-09-12 22:46:47,Truck_10,-7.3863,-44.8767,470,Delivered,25.1,70.3,Heavy,11,417,3,Mechanical Failure,76.5,126,1
2024-05-03 22:24:53,Truck_10,-21.2573,12.4574,459,In Transit,26.4,50.6,Heavy,17,222,9,Traffic,94.9,265,1
